Date,Open,High,Low,Close,Volume
2010-01-04,184.04810797538136,186.0706146564295,184.04810797538136,185.3586883544922,11031470
2010-01-05,186.717819971754,186.8796180379716,184.46069559427488,185.42745971679688,11613740
2010-01-06,185.8279143848154,187.28412168755136,184.85711363112523,186.5398406982422,14527930
2010-01-07,186.5560043359,186.8796004378592,184.5415834196637,185.49620056152344,8576510
2010-01-08,185.5852027437708,186.3861198102691,184.46068955543117,184.94204711914065,10453820
2010-01-11,185.82790820636296,187.09804830564204,183.097524233664,183.4170837402344,14145340
2010-01-12,183.4009156971396,183.64361898406057,177.67317491005295,178.23948669433594,22917720
2010-01-13,177.57608181443197,177.57608181443197,174.59086005848386,176.0308837890625,21719690
2010-01-14,177.00979238229982,177.89968794140282,173.57556754303155,174.5301971435547,20723990
2010-01-15,175.39175608089536,176.23311330506306,172.86765971959363,173.39756774902344,20611920
2010-01-18,175.9580687215839,176.60930990119536,173.35307931433763,174.4533233642578,19222170
2010-01-19,175.5374099404066,176.92889563181427,174.50188742741514,175.80438232421875,12277070
2010-01-20,176.68617309394955,176.896521682499,174.14186865815557,174.73243713378906,16830720
2010-01-21,174.66368259304812,174.84976210691875,170.8856413658591,171.84027099609375,19265470
2010-01-22,169.90269466773276,170.4164069174491,166.09228667347122,168.86717224121094,27193180
2010-01-25,166.29452007576342,172.88384957281104,166.29452007576342,169.2109832763672,15378040
2010-01-27,166.65455718190245,167.33411649124992,159.46252363030416,160.80142211914062,38068910
2010-01-28,169.89058078916713,169.89058078916713,161.07245558120474,162.0634765625,27952460
2010-01-29,160.99152553313388,167.25321041745207,158.16406525350138,166.37948608398438,46487190
2010-02-01,173.77374770383457,173.77374770383457,163.054464070859,163.51963806152344,22047160
2010-02-02,164.24370277727365,165.45720661424173,159.7092345518353,160.0490264892578,24086260
2010-02-03,160.69222250006507,163.0868637617331,160.46570271435058,161.70347595214844,30450710
2010-02-04,161.47694572552595,161.5335694960921,156.94652561536304,157.58563232421875,35357120
2010-02-05,156.94323067915522,156.94323067915522,151.50307214855556,154.32479858398438,26878830
2010-02-08,154.5036534263351,158.3906390830445,153.17411329666066,157.47581481933594,18885130
