Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
18-AUG-1999,1326,1371.9,1326,1363.35,46823761,1444.92
17-AUG-1999,1310.3,1327.9,1310.3,1322.7,34956222,1097.96
16-AUG-1999,1292.35,1314.15,1292.35,1309.9,34650361,936.84
13-AUG-1999,1309.7,1317.1,1290.3,1291.85,26029321,829.86
12-AUG-1999,1315.9,1321.55,1308.05,1309.5,27260405,962.44
11-AUG-1999,1308.75,1328.2,1295.2,1315.3,34507359,1176.52
10-AUG-1999,1328.15,1328.4,1305.85,1309.75,33652918,1136.95
09-AUG-1999,1316.9,1332.9,1312.8,1327.75,37619856,1158.69
06-AUG-1999,1323.15,1326,1315.15,1316.8,30085971,971.51
05-AUG-1999,1326.75,1345.85,1317.5,1323.3,33019385,1113.72
04-AUG-1999,1285.9,1329.3,1285.9,1326.4,43239315,1307.71
03-AUG-1999,1289.2,1290.8,1277.85,1285.05,39013261,1190.1
02-AUG-1999,1309.85,1310.8,1282.85,1289.6,25884347,847.15
30-JUL-1999,1325.55,1325.55,1302.5,1310.15,34290200,1005.93
29-JUL-1999,1320.75,1329.75,1312.55,1325.7,46817455,1479.89
28-JUL-1999,1309.75,1337,1309.75,1320.1,40245151,1306.98
27-JUL-1999,1325.4,1327,1304.4,1309.85,40019741,1246.24
26-JUL-1999,1342.6,1342.6,1314.8,1326.15,30647841,1014.52
23-JUL-1999,1350,1367.3,1339.6,1342.95,38453827,1289.93
22-JUL-1999,1339.05,1358.25,1337.55,1349.2,43138275,1549.44
21-JUL-1999,1314.8,1346.65,1302.8,1340.15,40166722,1407.49
20-JUL-1999,1349.6,1350.35,1310.85,1314.7,50203194,1530.66
19-JUL-1999,1325.35,1357.85,1325.35,1349.6,47690607,1430.62
16-JUL-1999,1318.3,1331.75,1312.3,1324.25,47853260,1346.08
15-JUL-1999,1335.55,1367.95,1310.45,1317.7,71343991,2008.33
14-JUL-1999,1322.9,1341.1,1306.2,1335.15,62491537,1624.72
13-JUL-1999,1315.75,1338.15,1315.75,1321.45,69956411,1866.99
12-JUL-1999,1254.1,1318.05,1254.1,1315.35,66689438,1963.76
09-JUL-1999,1244.4,1260.7,1244.4,1254,65222034,1714.82
08-JUL-1999,1243.9,1251.15,1238.4,1244.05,56923181,1495.59
07-JUL-1999,1241.65,1255.75,1238.15,1243.7,59196355,1607.53
06-JUL-1999,1230.3,1246.4,1230.3,1241.25,46084967,1179.48
05-JUL-1999,1197.95,1232.4,1197.95,1230.25,55952520,1455.57
02-JUL-1999,1183.65,1204.15,1183.65,1197.85,51739331,1221.34
01-JUL-1999,1187.85,1197,1179.3,1183.2,36948339,939.15
