Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
31-DEC-2007,6095,6167.75,6095,6138.6,85023208,4951.8
28-DEC-2007,6079.55,6098.6,6021.9,6079.7,87075023,5373.72
27-DEC-2007,6069,6110.85,6060.2,6081.5,150138294,9138.37
26-DEC-2007,5988.45,6085.25,5988.45,6070.75,90827443,5872.56
24-DEC-2007,5771.3,6001.05,5771.3,5985.1,100417081,6697.33
20-DEC-2007,5751.75,5799.5,5742.75,5766.5,79144603,5815.36
19-DEC-2007,5730.25,5840.8,5676.7,5751.15,88389658,6277.71
18-DEC-2007,5777.6,5874.6,5710.6,5742.3,109864350,7645.87
17-DEC-2007,6037.95,6039.95,5740.6,5777,108208153,6815.6
14-DEC-2007,6056.2,6078.55,6015.05,6047.7,100558395,6479.84
13-DEC-2007,6159.25,6185.4,6040.4,6058.1,120319710,7229.32
12-DEC-2007,6067.05,6175.65,6005.45,6159.3,130818169,8144.29
11-DEC-2007,5960.4,6111.2,5960.4,6097.25,115310729,7181.42
10-DEC-2007,5974,6015.3,5923.35,5960.6,86359475,5341.86
07-DEC-2007,5963.6,6042.1,5894.8,5974.3,123105339,8145.43
06-DEC-2007,5941.05,6027.05,5919.8,5954.7,154949531,8424.27
05-DEC-2007,5861.9,5949.3,5859.95,5940,120145091,7209.37
04-DEC-2007,5870.2,5897.25,5840.3,5858.35,107528301,6333.67
03-DEC-2007,5765.45,5878.8,5754.6,5865,111926365,7532.47
30-NOV-2007,5633.9,5782.55,5632.65,5762.75,170577892,9503.39
29-NOV-2007,5617.8,5725,5612.1,5634.6,301117809,12818.63
28-NOV-2007,5699.55,5749.95,5595.5,5617.55,97582679,5726.96
27-NOV-2007,5729.25,5743.55,5655.6,5698.15,96308399,5501.67
26-NOV-2007,5611.3,5772.55,5608.95,5731.7,127104011,6682.25
23-NOV-2007,5524.3,5638.6,5514.75,5608.6,102005286,6366.06
22-NOV-2007,5564.65,5608.65,5394.35,5519.35,149030575,8305.68
21-NOV-2007,5778.8,5790.05,5530.85,5561.05,129971304,8280.83
20-NOV-2007,5911.25,5923.7,5755.8,5780.9,127253010,8344.73
19-NOV-2007,5908.05,5981.8,5893.8,5907.65,104832611,6365.22
16-NOV-2007,5913.15,5948.05,5817.4,5906.85,129792165,6936.06
15-NOV-2007,5942.7,5966.95,5895.65,5912.1,146636457,8411.6
14-NOV-2007,5703.95,5950.2,5700.05,5937.9,173322049,10476.58
13-NOV-2007,5612.35,5758.85,5591.6,5695.4,157132078,9778.05
12-NOV-2007,5660.6,5660.6,5477.5,5617.1,138684010,9132.66
09-NOV-2007,5703.45,5794.2,5614.9,5663.25,21389583,1221.34
08-NOV-2007,5779.3,5780.8,5646.75,5698.75,141330728,8866.6
07-NOV-2007,5782.4,5861.35,5744.3,5782.35,171689234,9735.77
06-NOV-2007,5847.1,5957.2,5759.95,5786.5,244846922,11356.55
05-NOV-2007,5931.9,5948.55,5819.6,5847.3,169236876,10816.34
