Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
04-NOV-2020,11783.35,11929.65,11756.4,11908.5,667290347,38552.09
03-NOV-2020,11734.45,11836.2,11723.3,11813.5,674303605,36363.95
02-NOV-2020,11697.35,11725.65,11557.4,11669.15,568434165,35714.57
30-OCT-2020,11678.45,11748.95,11535.45,11642.4,553672805,28151.58
29-OCT-2020,11633.3,11744.15,11606.45,11670.8,554959844,30436.62
28-OCT-2020,11922.6,11929.4,11684.85,11729.6,704018608,37025.89
27-OCT-2020,11807.1,11899.05,11723,11889.4,616318543,37989.97
26-OCT-2020,11937.4,11942.85,11711.7,11767.75,519815905,29316.02
23-OCT-2020,11957.9,11974.55,11908.75,11930.35,502340361,27424.61
22-OCT-2020,11890,11939.55,11823.45,11896.45,544901152,33013.17
21-OCT-2020,11958.55,12018.65,11775.75,11937.65,623658140,37477.13
20-OCT-2020,11861,11949.25,11837.25,11896.8,453560934,28367.34
19-OCT-2020,11879.2,11898.25,11820.4,11873.05,541420990,29888.6
16-OCT-2020,11727.4,11789.75,11667.85,11762.45,555764762,30439.19
15-OCT-2020,12023.45,12025.45,11661.3,11680.35,608865041,35175.92
14-OCT-2020,11917.4,11997.2,11822.15,11971.05,569245407,29940.62
13-OCT-2020,11934.65,11988.2,11888.9,11934.5,458304851,29403.22
12-OCT-2020,11973.55,12022.05,11867.2,11930.95,522627571,26586.47
09-OCT-2020,11852.05,11938.6,11805.2,11914.2,611079482,34546.8
08-OCT-2020,11835.4,11905.7,11791.15,11834.6,608768573,38677.49
07-OCT-2020,11679.25,11763.05,11629.35,11738.85,513367516,32935.98
06-OCT-2020,11603.45,11680.3,11564.3,11662.4,561444728,30373.65
05-OCT-2020,11487.8,11578.05,11452.3,11503.35,530597393,31341.55
01-OCT-2020,11364.45,11428.6,11347.05,11416.95,447740006,26212.72
30-SEP-2020,11244.45,11295.4,11184.55,11247.55,499343849,28134.77
29-SEP-2020,11288.6,11305.4,11181,11222.4,498295735,26875.14
28-SEP-2020,11140.85,11239.35,11099.85,11227.55,472777324,24361.17
25-SEP-2020,10910.4,11072.6,10854.85,11050.25,559597322,31122.18
24-SEP-2020,11011,11015.3,10790.2,10805.55,706139506,33623.71
23-SEP-2020,11258.75,11259.55,11024.4,11131.85,714925847,35542.98
22-SEP-2020,11301.75,11302.2,11084.65,11153.65,672249921,36296.49
21-SEP-2020,11503.8,11535.25,11218.5,11250.55,602851737,37213.23
18-SEP-2020,11584.1,11584.1,11446.1,11504.95,764154094,48698.68
17-SEP-2020,11539.4,11587.2,11498.5,11516.1,517729494,29674.95
16-SEP-2020,11538.45,11618.1,11516.75,11604.55,527804775,27629.71
15-SEP-2020,11487.2,11535.95,11442.25,11521.8,506667239,28054.51
14-SEP-2020,11540.15,11568.9,11383.55,11440.05,642270123,33996.94
11-SEP-2020,11447.8,11493.5,11419.9,11464.45,554789157,29614.09
10-SEP-2020,11363.3,11464.05,11327.4,11449.25,679419973,39239.1
09-SEP-2020,11218.6,11298.15,11185.15,11278,728880693,32660.67
08-SEP-2020,11378.55,11437.25,11290.45,11317.35,572239350,27979.7
07-SEP-2020,11359.6,11381.15,11251.7,11355.05,560322964,25959.82
04-SEP-2020,11354.4,11452.05,11303.65,11333.85,681338905,31746.86
03-SEP-2020,11566.2,11584.95,11507.65,11527.45,607115212,26868.26
02-SEP-2020,11478.55,11554.75,11430.4,11535,593494423,27454.65
01-SEP-2020,11464.3,11553.55,11366.9,11470.25,783769555,36752.54
31-AUG-2020,11777.55,11794.25,11325.85,11387.5,1371789450,61668.55
28-AUG-2020,11602.95,11686.05,11589.4,11647.6,806997707,39349.92
27-AUG-2020,11609.3,11617.35,11540.6,11559.25,719776490,31580.61
26-AUG-2020,11512.85,11561.75,11461.85,11549.6,743442521,34852.01
25-AUG-2020,11513.1,11525.9,11423.35,11472.25,638152608,28742.82
24-AUG-2020,11412,11497.25,11410.65,11466.45,532900535,28920.84
21-AUG-2020,11409.65,11418.5,11362.2,11371.6,668719170,26294.26
20-AUG-2020,11317.45,11361.45,11289.8,11312.2,791587770,27676.18
19-AUG-2020,11452.15,11460.35,11394.1,11408.4,626217997,27528.12
18-AUG-2020,11259.8,11401.7,11253.15,11385.35,579242492,27267.51
17-AUG-2020,11248.9,11267.1,11144.5,11247.1,633963958,27468.67
14-AUG-2020,11353.3,11366.25,11111.45,11178.4,645109756,31059.23
13-AUG-2020,11334.85,11359.3,11269.95,11300.45,562355175,26500.52
12-AUG-2020,11289,11322,11242.65,11308.4,609858960,28088.09
11-AUG-2020,11322.25,11373.6,11299.15,11322.5,586084846,30314.89
10-AUG-2020,11270.25,11337.3,11238,11270.15,491999534,29108.25
07-AUG-2020,11186.65,11231.9,11142.05,11214.05,452629891,27054.43
06-AUG-2020,11185.7,11256.8,11127.3,11200.15,600374615,31501.08
05-AUG-2020,11155.75,11225.65,11064.05,11101.65,667639446,34894.58
04-AUG-2020,10946.65,11112.25,10908.1,11095.25,625738313,35357.96
03-AUG-2020,11057.55,11058.05,10882.25,10891.6,680929323,31149.94
31-JUL-2020,11139.5,11150.4,11026.65,11073.45,642560311,36220.09
30-JUL-2020,11254.3,11299.95,11084.95,11102.15,677761342,39150.44
29-JUL-2020,11276.9,11341.4,11149.75,11202.85,600726301,38726.02
28-JUL-2020,11154.1,11317.75,11151.4,11300.55,683891350,38677.47
27-JUL-2020,11225,11225,11087.85,11131.8,588148687,34539.73
24-JUL-2020,11149.95,11225.4,11090.3,11194.15,678935175,40217.17
23-JUL-2020,11135,11239.8,11103.15,11215.45,621575333,32744.93
22-JUL-2020,11231.2,11238.1,11056.55,11132.6,765074288,41068.72
21-JUL-2020,11126.1,11179.55,11113.25,11162.25,771998838,42461.89
20-JUL-2020,10999.45,11037.9,10953,11022.2,554306867,32738.64
17-JUL-2020,10752,10933.45,10749.65,10901.7,676881092,35592.83
16-JUL-2020,10706.2,10755.3,10595.2,10739.95,694402635,41453.95
15-JUL-2020,10701,10827.45,10577.75,10618.2,715901258,42376.03
14-JUL-2020,10750.85,10755.65,10562.9,10607.35,532368699,30902.47
13-JUL-2020,10851.85,10894.05,10756.05,10802.7,554050579,30606.3
10-JUL-2020,10764.1,10819.4,10713,10768.05,590705425,31557.58
09-JUL-2020,10755.55,10836.85,10733,10813.45,618652409,31315.87
08-JUL-2020,10818.65,10847.85,10676.55,10705.75,767941333,37676.34
07-JUL-2020,10802.85,10813.8,10689.7,10799.65,636764929,36502.37
06-JUL-2020,10723.85,10811.4,10695.1,10763.65,571212914,29857.54
03-JUL-2020,10614.95,10631.3,10562.65,10607.35,525190704,25186.39
02-JUL-2020,10493.05,10598.2,10485.55,10551.7,597423931,31235.17
01-JUL-2020,10323.8,10447.05,10299.6,10430.05,573550127,28736.28
30-JUN-2020,10382.6,10401.05,10267.35,10302.1,556238560,27342.55
29-JUN-2020,10311.95,10337.95,10223.6,10312.4,574544482,27019.46
26-JUN-2020,10378.9,10409.85,10311.25,10383,671910159,31841.68
25-JUN-2020,10235.55,10361.8,10194.5,10288.9,994190886,41726.07
24-JUN-2020,10529.25,10553.15,10281.95,10305.3,854799801,41394.45
23-JUN-2020,10347.95,10484.7,10301.75,10471,669195109,34148.13
22-JUN-2020,10318.75,10393.65,10277.6,10311.2,685385093,35529.8
19-JUN-2020,10119,10272.4,10072.65,10244.4,892096343,48103.56
18-JUN-2020,9863.25,10111.2,9845.05,10091.65,622895963,28594.32
17-JUN-2020,9876.7,10003.6,9833.8,9881.15,685418390,30700.69
16-JUN-2020,10014.8,10046.15,9728.5,9914,899895044,36257.89
15-JUN-2020,9919.35,9943.35,9726.35,9813.7,716053036,31926.65
12-JUN-2020,9544.95,9996.05,9544.35,9972.9,796306399,36505.77
11-JUN-2020,10094.1,10112.05,9885.05,9902,715453486,30813.85
10-JUN-2020,10072.6,10148.75,10036.85,10116.15,632383068,28485.47
09-JUN-2020,10181.15,10291.15,10021.45,10046.65,754217460,36201.05
08-JUN-2020,10326.75,10328.5,10120.25,10167.45,936485541,37819.06
05-JUN-2020,10093.8,10177.8,10040.75,10142.15,987122302,37824.63
04-JUN-2020,10054.25,10123.85,9944.25,10029.1,775106567,36399.04
03-JUN-2020,10108.3,10176.2,10035.55,10061.55,794664422,38343.61
02-JUN-2020,9880.85,9995.6,9824.05,9979.1,770192848,36723.11
01-JUN-2020,9726.85,9931.6,9706.95,9826.15,794183122,38096.92
29-MAY-2020,9422.2,9598.85,9376.9,9580.3,967005438,45006.25
28-MAY-2020,9364.95,9511.25,9336.5,9490.1,837911425,37761.91
27-MAY-2020,9082.2,9334,9004.25,9314.95,763492487,34603.88
26-MAY-2020,9099.75,9161.65,8996.65,9029.05,654959960,30871.59
22-MAY-2020,9067.9,9149.6,8968.55,9039.25,675759336,31625.47
21-MAY-2020,9079.45,9178.55,9056.1,9106.25,631542699,28303.51
20-MAY-2020,8889.15,9093.8,8875.35,9066.55,622308140,30721.99
19-MAY-2020,8961.7,9030.35,8855.3,8879.1,762152894,32026.94
18-MAY-2020,9158.3,9158.3,8806.75,8823.25,772983297,33347.46
15-MAY-2020,9182.4,9182.4,9050,9136.85,575857112,25847.33
14-MAY-2020,9213.95,9281.1,9119.75,9142.75,602555564,29541.59
13-MAY-2020,9584.2,9584.5,9351.1,9383.55,846395245,36488.9
12-MAY-2020,9168.85,9240.85,9043.95,9196.55,805458787,37706.27
11-MAY-2020,9348.15,9439.9,9219.95,9239.2,704647074,31048.47
08-MAY-2020,9376.95,9382.65,9238.2,9251.5,609053504,30743.45
07-MAY-2020,9234.05,9277.85,9175.9,9199.05,708740416,59705.53
06-MAY-2020,9226.8,9346.9,9116.5,9270.9,722185448,30798.1
05-MAY-2020,9429.4,9450.9,9190.75,9205.6,725196178,29700.2
04-MAY-2020,9533.5,9533.5,9266.95,9293.5,687487134,29785.95
30-APR-2020,9753.5,9889.05,9731.5,9859.9,931173802,39332.46
29-APR-2020,9408.6,9599.85,9392.35,9553.35,653026950,31673.23
28-APR-2020,9389.8,9404.4,9260,9380.9,614548983,30091.41
27-APR-2020,9259.7,9377.1,9250.35,9282.3,512793298,26696.54
24-APR-2020,9163.9,9296.9,9141.3,9154.4,659439249,32859.05
23-APR-2020,9232.35,9343.6,9170.15,9313.9,666650462,30270.55
22-APR-2020,9026.75,9209.75,8946.25,9187.3,734383388,33981.82
21-APR-2020,9016.95,9044.4,8909.4,8981.45,655122903,28273.89
20-APR-2020,9390.2,9390.85,9230.8,9261.85,726364699,28620.91
17-APR-2020,9323.45,9324,9091.35,9266.75,684910520,33334.73
16-APR-2020,8851.25,9053.75,8821.9,8992.8,720116479,31318.29
15-APR-2020,9196.4,9261.2,8874.1,8925.3,880159358,41878.64
13-APR-2020,9103.95,9112.05,8912.4,8993.85,644468815,26749.06
09-APR-2020,8973.05,9128.35,8904.55,9111.9,743036134,32907.82
08-APR-2020,8688.9,9131.7,8653.9,8748.75,897562690,37641.68
07-APR-2020,8446.3,8819.4,8360.95,8792.2,815245226,35206.69
03-APR-2020,8356.55,8356.55,8055.8,8083.8,697752438,26561.18
01-APR-2020,8584.1,8588.1,8198.35,8253.8,507509685,21307.3
31-MAR-2020,8529.35,8678.3,8358,8597.75,713390935,27401.3
30-MAR-2020,8385.95,8576,8244,8281.1,593953051,24724.44
27-MAR-2020,8949.1,9038.9,8522.9,8660.25,801923401,31336.86
26-MAR-2020,8451,8749.05,8304.9,8641.45,866534643,32228.31
25-MAR-2020,7735.15,8376.75,7714.75,8317.85,738114713,28482.01
24-MAR-2020,7848.3,8036.95,7511.1,7801.05,739354439,28282.09
23-MAR-2020,7945.7,8159.25,7583.6,7610.25,654151814,23891.9
20-MAR-2020,8284.45,8883,8178.2,8745.45,1072263600,37321.25
19-MAR-2020,8063.3,8575.45,7832.55,8263.45,926508824,34274.23
18-MAR-2020,9088.45,9127.55,8407.05,8468.8,1517275761,39256.71
17-MAR-2020,9285.4,9403.8,8915.6,8967.05,936185892,28004.16
16-MAR-2020,9587.8,9602.2,9165.1,9197.4,898523271,29181.8
13-MAR-2020,9107.6,10159.4,8555.15,9955.2,1389061775,44167.89
12-MAR-2020,10039.95,10040.75,9508,9590.15,1344263317,39283.97
11-MAR-2020,10334.3,10545.1,10334,10458.4,1219079693,32548.47
09-MAR-2020,10742.05,10751.55,10294.45,10451.45,1566119057,35151.79
06-MAR-2020,10942.65,11035.1,10827.4,10989.45,1811564187,26455.29
05-MAR-2020,11306.05,11389.5,11244.6,11269,1353209029,26980.65
04-MAR-2020,11351.35,11356.6,11082.15,11251,798021596,26928.46
03-MAR-2020,11217.55,11342.25,11152.55,11303.3,696919348,23281.2
02-MAR-2020,11387.35,11433,11036.25,11132.75,681148567,24204.55
28-FEB-2020,11382,11384.8,11175.05,11201.75,810523106,32297.15
27-FEB-2020,11661.25,11663.85,11536.7,11633.3,609266324,21623.47
26-FEB-2020,11738.55,11783.25,11639.6,11678.5,567990976,21887.07
25-FEB-2020,11877.5,11883.05,11779.9,11797.9,461349973,18510.82
24-FEB-2020,12012.55,12012.55,11813.4,11829.4,491224913,19421.04
20-FEB-2020,12119,12152,12071.45,12080.85,502875583,18831.51
19-FEB-2020,12090.6,12134.7,12042.1,12125.9,514030605,17610.89
18-FEB-2020,12028.25,12030.75,11908.05,11992.5,677307424,18853
17-FEB-2020,12131.8,12159.6,12037,12045.8,455412408,15439.55
14-FEB-2020,12190.15,12246.7,12091.2,12113.45,623053270,20759.51
13-FEB-2020,12219.55,12225.65,12139.8,12174.65,501510138,16315.27
12-FEB-2020,12151,12231.75,12144.3,12201.2,412399174,16598.33
11-FEB-2020,12108.4,12172.3,12099,12107.9,480491557,16209.52
10-FEB-2020,12102.35,12103.55,11990.75,12031.5,525674715,17185.14
07-FEB-2020,12151.15,12154.7,12073.95,12098.35,473475144,16339.61
06-FEB-2020,12120,12160.6,12084.65,12137.95,565116236,21735.92
05-FEB-2020,12005.85,12098.15,11953.35,12089.15,758032580,22998.05
04-FEB-2020,11786.25,11986.15,11783.4,11979.65,560430291,22338.5
03-FEB-2020,11627.45,11749.85,11614.5,11707.9,669815788,25415.26
01-FEB-2020,11939,12017.35,11633.3,11661.85,537634767,20598.12
31-JAN-2020,12100.4,12103.55,11945.85,11962.1,771278258,26044.91
30-JAN-2020,12147.75,12150.3,12010.6,12035.8,538138743,19372.67
29-JAN-2020,12114.9,12169.6,12103.8,12129.5,514362340,20646.18
28-JAN-2020,12148.1,12163.55,12024.5,12055.8,478484057,20917.62
27-JAN-2020,12197.1,12216.6,12107,12119,441158138,17988.61
24-JAN-2020,12174.55,12272.15,12149.65,12248.25,593237908,18032.27
23-JAN-2020,12123.75,12189,12094.1,12180.35,867653663,23829.39
22-JAN-2020,12218.35,12225.05,12087.9,12106.9,526294513,19758.68
21-JAN-2020,12195.3,12230.05,12162.3,12169.85,443976442,18682.65
20-JAN-2020,12430.5,12430.5,12216.9,12224.55,491609317,21415.43
17-JAN-2020,12328.4,12385.45,12321.4,12352.35,502060615,21397.63
16-JAN-2020,12347.1,12389.05,12315.8,12355.5,395670245,16004.06
15-JAN-2020,12349.4,12355.15,12278.75,12343.3,684352965,17882.51
14-JAN-2020,12333.1,12374.25,12308.7,12362.3,616260555,17948.92
13-JAN-2020,12296.7,12337.75,12285.8,12329.55,500968242,17522.13
10-JAN-2020,12271,12311.2,12213.2,12256.8,660627930,18818.62
09-JAN-2020,12153.15,12224.05,12132.55,12215.9,477469878,18456.64
08-JAN-2020,11939.1,12044.95,11929.6,12025.35,445991640,18281.15
07-JAN-2020,12079.1,12152.15,12005.35,12052.95,447818617,17797.68
06-JAN-2020,12170.6,12179.1,11974.2,11993.05,396501419,16869.22
03-JAN-2020,12261.1,12265.6,12191.35,12226.65,428770054,16827.27
02-JAN-2020,12198.55,12289.9,12195.25,12282.2,407697594,15256.55
01-JAN-2020,12202.15,12222.2,12165.3,12182.5,304078039,10445.68
31-DEC-2019,12247.1,12247.1,12151.8,12168.45,426931711,14812.89
30-DEC-2019,12274.9,12286.45,12213.8,12255.85,411084614,14556.73
27-DEC-2019,12172.9,12258.45,12157.9,12245.8,383788556,13676.2
26-DEC-2019,12211.85,12221.55,12118.85,12126.55,520326632,16362.31
24-DEC-2019,12269.25,12283.7,12202.1,12214.55,470290298,13864.56
23-DEC-2019,12235.45,12287.15,12213.25,12262.75,604782354,18078.23
20-DEC-2019,12266.45,12293.9,12252.75,12271.8,810676090,25750.24
19-DEC-2019,12223.4,12268.35,12191.15,12259.7,623049839,19761.9
18-DEC-2019,12197,12237.7,12163.45,12221.65,518854651,22341.06
