Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
11-AUG-2008,4529.35,4625.2,4529.35,4620.4,112939704,6625.21
08-AUG-2008,4518.35,4546.35,4464,4529.5,114202272,6271.09
07-AUG-2008,4515.25,4580.15,4493.7,4523.85,133711940,6889.61
06-AUG-2008,4506.25,4615.9,4503.9,4517.55,175692787,10274.94
05-AUG-2008,4395.8,4515.15,4376,4502.85,194984174,9605.56
04-AUG-2008,4426.1,4436.15,4362.9,4395.35,131343663,6486.48
01-AUG-2008,4331.6,4422.95,4235.7,4413.55,178077599,8847.63
31-JUL-2008,4314.35,4342,4285.55,4332.95,199677047,8696.31
30-JUL-2008,4191.2,4327,4191.2,4313.55,151936263,6961.45
29-JUL-2008,4332.2,4332.2,4159.15,4189.85,125806260,6619.9
28-JUL-2008,4282.25,4352.65,4282.25,4332.1,111107965,6373.98
25-JUL-2008,4440.85,4440.85,4297.15,4311.85,161681204,8516
24-JUL-2008,4476.2,4539.45,4385.85,4433.55,177026127,9273.39
23-JUL-2008,4246.7,4491.55,4246.7,4476.8,233619126,11772.26
22-JUL-2008,4158.45,4262.45,4137.95,4240.1,165666075,7560.41
21-JUL-2008,4092.2,4168.15,4072.75,4159.5,136720904,6487.24
18-JUL-2008,3962.95,4110.55,3926.3,4092.25,175068345,7895.21
17-JUL-2008,3823.15,3968.75,3823.15,3947.2,180239171,7288.76
16-JUL-2008,3861.55,3920.05,3790.2,3816.7,185428595,7472.88
15-JUL-2008,4039.3,4040.7,3835.5,3861.1,142682247,6645.56
14-JUL-2008,4047.45,4118.1,4004.25,4039.7,126882896,6062.87
11-JUL-2008,4166,4215.5,4014.45,4049,137337875,6947.53
10-JUL-2008,4155.65,4187.95,4110.4,4162.2,146458190,6354.79
09-JUL-2008,3990.9,4169.4,3990.9,4157.1,144597409,6595.61
08-JUL-2008,4028.7,4028.7,3896.05,3988.55,135090953,6166.83
07-JUL-2008,4002,4114.5,4002,4030,125737237,5517.21
04-JUL-2008,3926.65,4033.5,3896.4,4016,152045352,6563.36
03-JUL-2008,4094.6,4097.35,3874.85,3925.75,154573765,7101.42
02-JUL-2008,3895.3,4107.15,3848.25,4093.35,199920144,8909.44
01-JUL-2008,4039.75,4075.4,3878.2,3896.75,164469220,6939.93
30-JUN-2008,4136.25,4163,4021.7,4040.55,144491241,6523.86
27-JUN-2008,4315.3,4315.3,4119.2,4136.65,177324470,7883.16
26-JUN-2008,4252.6,4324.75,4230,4315.85,196473131,9352.43
25-JUN-2008,4189.6,4264.55,4093.2,4252.65,152437781,6960.36
24-JUN-2008,4271.05,4305.9,4156.1,4191.1,132477086,6496.81
23-JUN-2008,4351.15,4351.15,4225.5,4266.4,126376126,6121.52
20-JUN-2008,4504.2,4532,4333.6,4347.55,133685260,6911.03
19-JUN-2008,4582.55,4585.7,4488.95,4504.25,102266764,4954.97
18-JUN-2008,4652.8,4679.75,4569.9,4582.4,136923928,6135.84
17-JUN-2008,4572.5,4664.05,4561.75,4653,107221118,5511.88
16-JUN-2008,4536.3,4617.7,4536.3,4572.5,111415055,5652.28
13-JUN-2008,4539.5,4563.35,4491.35,4517.1,139532826,6339.8
12-JUN-2008,4524.4,4550,4392,4539.35,164247033,7653.56
11-JUN-2008,4469.65,4541.05,4468.05,4523.6,166416446,8126.26
10-JUN-2008,4522,4522.55,4369.8,4449.8,165412516,8214.7
09-JUN-2008,4626.45,4626.45,4411.6,4500.95,175247907,8431.34
06-JUN-2008,4680.55,4746.3,4614.25,4627.8,132088975,7052.47
05-JUN-2008,4586.95,4690.6,4536.25,4676.95,169638133,9560.6
04-JUN-2008,4718.7,4731.5,4564.5,4585.6,154838181,7308.81
03-JUN-2008,4739.3,4739.3,4634,4715.9,140745401,6764.13
02-JUN-2008,4869.25,4908.8,4713,4739.6,118396812,5991.2
30-MAY-2008,4844.05,4908.85,4833.45,4870.1,138696130,7722.67
29-MAY-2008,4926.3,4957.4,4801.9,4835.3,194902303,9838.88
28-MAY-2008,4862.7,4926.9,4835.65,4918.35,140737265,6892.13
27-MAY-2008,4877.15,4932,4846.2,4859.8,120401073,5571.07
26-MAY-2008,4953.6,4953.6,4858,4875.05,124506200,6098.96
23-MAY-2008,5026.55,5059.05,4940.7,4946.55,152368191,6593.45
22-MAY-2008,5117,5118.9,5010.7,5025.45,113544128,5693.06
21-MAY-2008,5105.7,5135.55,5048.7,5117.65,163032543,7158.77
20-MAY-2008,5157,5160.05,5072.4,5104.95,158813241,7032.91
16-MAY-2008,5115.65,5167.4,5106.4,5157.7,152622286,6775.73
15-MAY-2008,5010.9,5118.55,4999.6,5115.25,150871774,7840.38
14-MAY-2008,4958.45,5026.1,4932.05,5011.75,147937974,6731.3
13-MAY-2008,5008.6,5066,4943.75,4957.8,158521953,7243.14
12-MAY-2008,4981,5021.75,4913.8,5012.65,151227287,6655.44
09-MAY-2008,5070.85,5087.65,4969.4,4982.6,142385969,6875.81
08-MAY-2008,5135.8,5143.05,5062.45,5081.7,127167885,6306.27
07-MAY-2008,5156.7,5159.05,5101.25,5135.5,153438748,7619.1
06-MAY-2008,5192.35,5206.5,5110.9,5144.65,131800270,6918.37
05-MAY-2008,5227.25,5254.5,5182.6,5192.25,125641202,6433.55
02-MAY-2008,5265.3,5298.85,5197.6,5228.2,131260266,7116.13
30-APR-2008,5198.35,5230.75,5155.85,5165.9,146277434,7570.08
29-APR-2008,5092.4,5210.9,5082.15,5195.5,215000545,9256.51
28-APR-2008,5112.5,5147.45,5079.15,5089.65,110778893,6011.78
25-APR-2008,4999.15,5117.7,4999.15,5111.7,134465254,7109
24-APR-2008,5022.9,5072.7,4991.35,4999.85,154288468,7492.21
23-APR-2008,5044.35,5083.5,5003.55,5022.8,146161834,6682.3
22-APR-2008,5037.05,5074.25,4994.05,5049.3,126837163,6268.68
21-APR-2008,4955.9,5053.4,4955.9,5037,110601430,5715.21
17-APR-2008,4890.6,4984.95,4889.65,4958.4,135283525,6587.14
16-APR-2008,4881.65,4951.4,4874.05,4887.3,137348930,6695.34
15-APR-2008,4779.95,4917.1,4708.3,4879.65,152133622,7483.14
11-APR-2008,4734.35,4817.4,4727.25,4777.8,132775090,6512.54
10-APR-2008,4747.55,4799.5,4720.9,4733,150146637,6919.6
09-APR-2008,4707.05,4758.25,4667.5,4747.05,101430145,5071.07
08-APR-2008,4760.65,4769.55,4677.8,4709.65,113783563,6300.38
07-APR-2008,4631.35,4798.55,4628.8,4761.2,124925089,6404.59
04-APR-2008,4766.7,4791.7,4632.7,4647,132143809,6626.62
03-APR-2008,4753.9,4833.25,4738.2,4771.6,130583246,6636.39
02-APR-2008,4741.4,4916.75,4741.4,4754.2,115678126,5708.19
01-APR-2008,4735.65,4800.75,4628.75,4739.55,119878713,5875.1
31-MAR-2008,4942.15,4947,4703.85,4734.5,150089100,7410.8
28-MAR-2008,4830,4970.8,4796.35,4942,164141244,7487.22
27-MAR-2008,4828.8,4863.75,4769.6,4830.25,180115315,8403.74
26-MAR-2008,4878.7,4912.3,4808.65,4828.85,126360231,5814.75
25-MAR-2008,4616.8,4896.8,4616.8,4877.5,145601277,7290.22
24-MAR-2008,4576.8,4649.45,4539.8,4609.85,123982175,5900.93
19-MAR-2008,4534.75,4718.4,4533.9,4573.95,164033720,7557.89
18-MAR-2008,4519.9,4617.95,4468.55,4533,170020881,7987.6
17-MAR-2008,4745.45,4745.45,4482.1,4503.1,143351899,6449.89
14-MAR-2008,4623.8,4758.95,4607.55,4745.8,177665094,7383.88
13-MAR-2008,4868.7,4868.8,4580.15,4623.6,137742263,6511.45
12-MAR-2008,4869.75,5019.2,4854.75,4872,135721301,6913.21
11-MAR-2008,4796.3,4888.5,4732.85,4865.9,158842196,7933.31
10-MAR-2008,4767.8,4814.95,4620.5,4800.4,155966648,8766.45
07-MAR-2008,4918.3,4918.3,4672.25,4771.6,146225530,7877.89
05-MAR-2008,4866.85,4936.75,4847.25,4921.4,114859430,6165.03
04-MAR-2008,4958.55,4976.7,4812.95,4864.25,150910718,7276.89
03-MAR-2008,5222.8,5222.8,4936.05,4953,150762989,6900.77
29-FEB-2008,5285,5290.8,5098.35,5223.5,165090052,7905.14
28-FEB-2008,5266.35,5302.85,5227.15,5285.1,108030320,6665.94
27-FEB-2008,5271.4,5368.15,5249.75,5268.4,91216141,5613.2
26-FEB-2008,5200.8,5281.2,5200.8,5270.05,86295954,4653.65
25-FEB-2008,5112.25,5212.35,5055.15,5200.7,78356314,4631.11
22-FEB-2008,5183.4,5184,5092.8,5110.75,72385283,4125.66
21-FEB-2008,5156.9,5241.35,5120.05,5191.8,89877229,4795.54
20-FEB-2008,5267.15,5267.15,5116.3,5154.45,89916733,4898.31
19-FEB-2008,5278.4,5368.45,5262,5280.8,88665218,4374.02
18-FEB-2008,5304.45,5348.6,5224,5276.9,77582930,3748.76
15-FEB-2008,5202.85,5315.4,5104.75,5302.9,110683112,5767.48
14-FEB-2008,4944.65,5220.25,4944.65,5202,106458411,5936.21
13-FEB-2008,4836.55,4986.55,4836.55,4929.45,104398927,5733.55
12-FEB-2008,4877.85,4949.6,4820.45,4838.25,102374113,5729.12
11-FEB-2008,5120.55,5126.4,4803.6,4857,125724868,7432.64
08-FEB-2008,5132.1,5173.85,5034.25,5120.35,108947080,5960.29
07-FEB-2008,5322.55,5344.6,5113.85,5133.25,103085491,5687.6
06-FEB-2008,5470.4,5470.4,5257.05,5322.55,106220956,5705.13
05-FEB-2008,5463.75,5500.6,5412.95,5483.9,96724766,5252.39
04-FEB-2008,5315.55,5545.2,5315.55,5463.5,105796179,6278.69
01-FEB-2008,5140.6,5339.95,5090.75,5317.25,106716699,5965.82
31-JAN-2008,5172.25,5251.65,5071.15,5137.45,187588589,10245.43
30-JAN-2008,5283.75,5314.3,5142.25,5167.6,101260486,5331.89
29-JAN-2008,5279.55,5391.6,5225.25,5280.8,99068477,5553.19
28-JAN-2008,5380.95,5380.95,5071,5274.1,94557347,5326.69
25-JAN-2008,5035.05,5399.25,5035.05,5383.35,105876191,6228.84
24-JAN-2008,5208,5357.2,4995.8,5033.45,145355769,8302.42
23-JAN-2008,4903.05,5328.05,4891.6,5203.4,172729968,10029.3
22-JAN-2008,5203.35,5203.35,4448.5,4899.3,200603284,11565.41
21-JAN-2008,5705,5705,4977.1,5208.8,211347217,12589.09
18-JAN-2008,5907.75,5908.75,5677,5705.3,135839094,9533.05
17-JAN-2008,5937.95,6013.15,5880.3,5913.2,127181643,9479.64
16-JAN-2008,6065,6065,5825.75,5935.75,152499954,10674.88
15-JAN-2008,6226.35,6260.45,6053.3,6074.25,117677698,8500.09
14-JAN-2008,6208.8,6244.15,6172,6206.8,111015627,7764.65
11-JAN-2008,6166.65,6224.2,6112.55,6200.1,125140494,8457.94
10-JAN-2008,6278.1,6347,6142.9,6156.95,133662127,9321.29
09-JAN-2008,6287.55,6338.3,6231.25,6272,120853354,8104.77
08-JAN-2008,6282.45,6357.1,6221.6,6287.85,162564130,10574.25
07-JAN-2008,6271,6289.8,6193.35,6279.1,139778977,8873.37
04-JAN-2008,6179.1,6300.05,6179.1,6274.3,147642063,8779.23
03-JAN-2008,6184.25,6230.15,6126.4,6178.55,156427760,9475.37
02-JAN-2008,6144.7,6197,6060.85,6179.4,110353305,7184.35
01-JAN-2008,6136.75,6165.35,6109.85,6144.35,81305366,4410.97
