Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
19-OCT-2005,2467.8,2467.85,2394.95,2412.45,93293821,3933.15
18-OCT-2005,2485.25,2517.7,2452.5,2468.2,77318585,3384.84
17-OCT-2005,2488.4,2498.6,2459.5,2485.15,76999001,3148.62
14-OCT-2005,2537.7,2548,2478,2484.4,91435384,3621.45
13-OCT-2005,2584.4,2589.35,2529.05,2537.3,95738560,4050.09
11-OCT-2005,2569.15,2592,2533.7,2589.55,71470357,3324.2
10-OCT-2005,2577.1,2595.15,2561,2566.85,61304701,2627.27
07-OCT-2005,2577.2,2603.25,2547.55,2574.05,92769893,4038.8
06-OCT-2005,2643.8,2643.8,2571.3,2579.15,107136584,3970.21
05-OCT-2005,2663.7,2669.2,2636.6,2644.4,87711982,3401.19
04-OCT-2005,2630,2667.05,2629.6,2663.35,76746128,3353.73
03-OCT-2005,2601,2635,2597.2,2630.05,64623105,2524.48
30-SEP-2005,2607.9,2623.05,2567.75,2601.4,88155803,3685.36
29-SEP-2005,2598.6,2633.9,2589.45,2611.2,118315309,5020.86
28-SEP-2005,2574.45,2602.95,2559.85,2598.05,75639565,3275.34
27-SEP-2005,2558.5,2592.5,2549.85,2574.85,80835742,3294.07
26-SEP-2005,2477.85,2560.85,2477.85,2557.35,61924057,2272.15
23-SEP-2005,2480.5,2507.9,2453.05,2477.75,84222865,3283.92
22-SEP-2005,2567.85,2580.4,2465.85,2476.5,103320451,3597.7
21-SEP-2005,2576.7,2585.6,2504.9,2567.3,108694906,4246.33
20-SEP-2005,2567.2,2582.8,2546.6,2578,77237821,3347.78
19-SEP-2005,2555.45,2579.7,2550.45,2567.1,63880908,2294.45
16-SEP-2005,2524.9,2555.1,2519.05,2552.35,63656466,2502.91
15-SEP-2005,2492.85,2527.5,2492.75,2523.95,62944965,2414.41
14-SEP-2005,2500.4,2514.75,2476,2492.45,82087707,3160.77
13-SEP-2005,2484,2503,2477.1,2500.35,54880639,2325.46
12-SEP-2005,2455.85,2486.35,2455.85,2484.15,44832163,1868.6
09-SEP-2005,2448.8,2462.8,2441.9,2455.45,47670661,1973.56
08-SEP-2005,2429,2456.9,2429,2454.45,46073516,2079.08
06-SEP-2005,2422.4,2436.25,2417,2428.65,47409904,1856.98
05-SEP-2005,2417.1,2439.55,2414.95,2422.95,50521839,2008.92
02-SEP-2005,2406.45,2422.1,2396.1,2415.8,61335349,2700.45
01-SEP-2005,2384.7,2412.35,2382.9,2405.75,59762105,2311.28
31-AUG-2005,2369.05,2387,2355,2384.65,50116797,2171.21
30-AUG-2005,2337.8,2373.8,2337.75,2367.75,46969539,1999.63
29-AUG-2005,2359.2,2365.85,2312.6,2337.65,41867254,1771.19
26-AUG-2005,2354.6,2368.05,2340.2,2357.05,47579420,1953.45
25-AUG-2005,2323.1,2359.2,2320.7,2354.55,78538713,3108.4
24-AUG-2005,2326.1,2334.9,2300.45,2322.5,68322962,2629.36
23-AUG-2005,2369.55,2380.5,2320.35,2326.1,57190186,2352.79
22-AUG-2005,2383.45,2403.45,2355.75,2367.85,55932078,2091.85
19-AUG-2005,2400.8,2409.35,2378.45,2383.45,47521272,2056.29
18-AUG-2005,2404.65,2426.65,2380.7,2388.45,63479228,2756.96
17-AUG-2005,2369.8,2406.25,2357.5,2403.15,61480220,2676.99
16-AUG-2005,2361.65,2379.4,2356.85,2369.8,59048436,2362.26
12-AUG-2005,2381.05,2390.45,2356.9,2361.55,71135423,2825.38
11-AUG-2005,2358.9,2387.3,2355.5,2380.9,93589538,3296.74
10-AUG-2005,2322.3,2364.8,2322.05,2360.15,81805269,2786.3
09-AUG-2005,2324.75,2342.2,2303.1,2318.7,93650866,3298.02
08-AUG-2005,2361.95,2386.95,2320.05,2324.4,97370128,3229.84
05-AUG-2005,2367.35,2377.1,2355.95,2361.2,114264260,3339.85
04-AUG-2005,2357.75,2377.35,2352.05,2367.8,91949999,3745.04
03-AUG-2005,2359.1,2377,2345.2,2357,102044390,5012.72
02-AUG-2005,2321.9,2357.15,2319.75,2353.65,81640117,3501.94
01-AUG-2005,2312.05,2329.9,2294.25,2318.05,59153792,2428.83
29-JUL-2005,2318.05,2332.55,2280.85,2312.3,111818711,4957.97
27-JUL-2005,2304.25,2324,2292.85,2319.1,70682407,2751.63
26-JUL-2005,2289.25,2307.1,2279.8,2303.15,98680238,3228.61
25-JUL-2005,2266.65,2293.95,2266.65,2291.75,81357219,3127.72
22-JUL-2005,2231,2268.55,2223.15,2265.6,57710283,2653.01
21-JUL-2005,2240.95,2251.85,2221.2,2230.5,60766699,2360.74
20-JUL-2005,2236.9,2252,2236.9,2241.9,56890570,2146.21
19-JUL-2005,2234.25,2246.7,2227.2,2237.3,51111855,2187.9
18-JUL-2005,2212.95,2248.7,2212.95,2234,55018172,2635.13
15-JUL-2005,2185.1,2216.5,2181.85,2212.55,57478017,2437.82
14-JUL-2005,2204.4,2212.55,2178.6,2185.1,65035973,2845.93
13-JUL-2005,2221.45,2234.15,2200.05,2204.05,74227393,2986.98
12-JUL-2005,2219.1,2233.2,2191.7,2220.8,71608159,3276.51
11-JUL-2005,2195.55,2224.65,2195.55,2218.85,54405573,2005.43
08-JUL-2005,2183.55,2210.7,2179.05,2196.2,48318799,2066.03
07-JUL-2005,2228.3,2235.8,2171.25,2179.4,60514945,2696.16
06-JUL-2005,2211.35,2232.65,2211.3,2228.2,51427929,2074.52
05-JUL-2005,2231.2,2238.6,2205.1,2210.75,55515957,2221.67
04-JUL-2005,2212.05,2232.2,2211.4,2230.65,49155821,1872.96
01-JUL-2005,2220.45,2220.55,2198.9,2211.9,54585383,2119.86
30-JUN-2005,2191.55,2226.15,2189.45,2220.6,82212701,3809.51
29-JUN-2005,2170.2,2194.25,2162,2191.65,58638570,2468.66
28-JUN-2005,2199.8,2206.8,2165.9,2169.85,73416302,2913.86
27-JUN-2005,2194.35,2219.65,2188.15,2199.8,93011396,3607.85
24-JUN-2005,2184,2204.45,2162.95,2194.35,57555948,2602.39
23-JUN-2005,2187.35,2192.1,2174.05,2183.85,62648424,2767.97
22-JUN-2005,2167.8,2196.45,2167.35,2187.35,87458824,3795.42
21-JUN-2005,2144.75,2173.25,2140.15,2170,68986654,3223.65
20-JUN-2005,2130.8,2150.25,2124.65,2144.35,92370554,4325.44
17-JUN-2005,2123.6,2131.75,2103.9,2123.4,43861852,2024.62
16-JUN-2005,2128.3,2135.1,2114.55,2123.7,65288983,2342.59
15-JUN-2005,2110.5,2131.95,2110.35,2128.65,44576500,1690.79
14-JUN-2005,2103.65,2113.85,2098.7,2112.35,38606690,1598.23
13-JUN-2005,2090.7,2106.65,2081.7,2102.75,38787661,1537.38
10-JUN-2005,2103.45,2133.1,2086.3,2090.6,49033630,1971.39
09-JUN-2005,2112.25,2118.65,2097.55,2103.2,53924493,1793.34
08-JUN-2005,2094.7,2115.25,2094.05,2112.4,49625237,1992.37
07-JUN-2005,2091.95,2102.85,2084.35,2098.15,36007293,1574.44
06-JUN-2005,2092,2109.1,2087.4,2092.8,42744602,1817.89
04-JUN-2005,2094.1,2098.1,2087,2092.35,22469509,775.83
03-JUN-2005,2064.1,2097.25,2061.35,2094.25,52180109,2073.21
02-JUN-2005,2087.85,2093.45,2062.55,2064.65,50472017,1868.54
01-JUN-2005,2087.8,2097.6,2081.2,2087.55,58896370,2021.76
31-MAY-2005,2072.5,2091.75,2066.55,2087.55,45872849,2041.23
30-MAY-2005,2076.55,2086.85,2064.85,2072.4,54670426,2179.67
27-MAY-2005,2073.25,2099.35,2069.5,2076.4,73791013,2845.14
26-MAY-2005,2043.5,2078.65,2025.65,2074.7,88187689,3630.71
25-MAY-2005,2028.55,2047.45,2019,2043.85,76579699,2273.23
24-MAY-2005,2016,2031.9,2009.55,2028.6,56757502,1888.61
23-MAY-2005,1992.1,2019.35,1991.7,2013.9,37691431,1366.18
20-MAY-2005,1991.85,1998.2,1975.95,1992.4,41636877,1764.9
19-MAY-2005,1983.15,2008.35,1983.15,1990.85,42626009,1760.45
18-MAY-2005,1990.65,1990.95,1964.65,1982.75,51569522,2202.54
17-MAY-2005,2013.1,2024.6,1984.75,1990.8,48666725,1905.96
16-MAY-2005,1991.5,2014.95,1989.7,2012.6,38016370,1603.39
13-MAY-2005,1992.5,1992.75,1978.9,1988.3,36652241,1454.07
12-MAY-2005,1985.95,1999.85,1981.95,1993.15,36125196,1412.84
11-MAY-2005,1990.55,1991.85,1975.05,1985.95,44567833,1758.58
10-MAY-2005,2001,2007.8,1989.1,1994.3,56034583,2185.95
09-MAY-2005,1978.05,2003.15,1978.05,2000.75,51489665,2001.09
06-MAY-2005,1962.3,1984.4,1947.3,1977.5,52715637,2102.13
05-MAY-2005,1942.6,1973.35,1942.05,1963.3,53020698,1922.52
04-MAY-2005,1920.5,1944.45,1920.15,1942.6,48177637,1693.39
03-MAY-2005,1916.95,1940.1,1911,1920.7,51921972,1810.72
02-MAY-2005,1903.1,1925.6,1898.15,1916.75,60560833,1966.87
29-APR-2005,1943.2,1943.2,1896.3,1902.5,64304715,2330.24
28-APR-2005,1935.65,1950.25,1921.05,1941.3,82325185,3367.57
27-APR-2005,1959.45,1962.2,1930.35,1935.4,62035956,2583.88
26-APR-2005,1971.05,1972.85,1951.8,1957.1,51302647,1737.57
25-APR-2005,1968.45,1974.2,1952.4,1970.95,53653518,2018.36
22-APR-2005,1950.6,1972.95,1950,1967.35,55286066,2400.13
21-APR-2005,1930.5,1950,1911.4,1948.55,58531700,2306.95
20-APR-2005,1908.5,1941.85,1902.9,1929.7,74597233,3002.34
19-APR-2005,1927.9,1961.15,1902.8,1909.4,61369260,2472.94
18-APR-2005,1955.5,1959.25,1914.85,1927.8,70752264,2207.34
15-APR-2005,2022.5,2022.5,1952.75,1956.3,64717231,2402.78
13-APR-2005,2024.9,2038.85,2018.1,2025.45,44910337,1841.1
12-APR-2005,2002.75,2027.8,2002.75,2024.95,35572259,1523.65
11-APR-2005,2032.75,2033,2001.85,2008.2,38487508,1439.27
08-APR-2005,2053.05,2057.5,2024.8,2031.2,42153310,1904.94
07-APR-2005,2069.15,2084.9,2048.05,2052.85,48150317,1908.38
06-APR-2005,2054,2073.1,2051.3,2069.3,53943729,2012.74
05-APR-2005,2063.2,2077.95,2043.7,2052.55,54691988,2170.9
04-APR-2005,2067.65,2076.6,2054.9,2063.4,64426298,2572.53
01-APR-2005,2035.9,2071.2,2024.25,2067.65,63209440,2457.48
31-MAR-2005,1994.5,2043.6,1994.5,2035.65,91752570,3643.64
30-MAR-2005,1983.65,2000.45,1971.15,1993.7,69953686,2609.45
29-MAR-2005,2029.4,2032.65,1971.55,1983.85,69687568,2495.85
28-MAR-2005,2015.75,2046.85,2015.25,2029.45,51850957,2066.11
24-MAR-2005,2026.6,2042.45,2007.35,2015.4,70928621,2861.24
23-MAR-2005,2061.2,2067.45,2019.85,2026.4,91449560,3331.97
22-MAR-2005,2096.75,2099,2056.5,2061.6,57631155,2149.92
21-MAR-2005,2117.95,2124.8,2089.35,2096.6,62125033,1955.72
18-MAR-2005,2097.75,2112.25,2077.2,2109.15,83945077,2666.63
17-MAR-2005,2123.95,2126.55,2090.45,2098.5,62045976,2188.35
16-MAR-2005,2129.35,2158.9,2121.1,2125.55,75512834,2276.67
15-MAR-2005,2146.55,2151.35,2122,2128.95,60049989,2053.6
14-MAR-2005,2153.8,2164.15,2140.9,2146.35,73875042,2327.55
11-MAR-2005,2167.7,2182.1,2148.7,2154,70474058,2644.55
10-MAR-2005,2160.85,2170.2,2145.75,2167.4,61889887,2568.44
09-MAR-2005,2169.1,2183.45,2141.35,2160.8,81074126,2946.37
08-MAR-2005,2160.65,2173.85,2154,2168.95,78378567,3073.68
07-MAR-2005,2148.25,2166.85,2143.05,2160.1,86791264,3325.05
04-MAR-2005,2129.1,2152.75,2129.1,2148.15,78283092,3187.89
03-MAR-2005,2093.4,2132.75,2093.35,2128.85,84295271,2958.87
02-MAR-2005,2084.6,2096.35,2080.55,2093.25,78599088,2708.28
01-MAR-2005,2103.1,2115.1,2073.8,2084.4,71289743,2868.92
28-FEB-2005,2061.2,2106.2,2047.7,2103.25,103139340,3705.33
25-FEB-2005,2057.3,2081.85,2051.2,2060.9,66309002,2562.1
24-FEB-2005,2057.75,2070.5,2052.4,2055.3,76500198,2958.62
23-FEB-2005,2058.7,2065.15,2051.35,2057.1,52493127,2009.68
22-FEB-2005,2043.4,2061.65,2036.6,2058.4,51898487,1911.09
21-FEB-2005,2055.15,2065.75,2039.9,2043.2,46917742,1846.09
18-FEB-2005,2062.45,2076.7,2048.85,2055.55,63673961,2182.69
17-FEB-2005,2069.1,2069.15,2045.85,2061.9,63853254,2308.49
16-FEB-2005,2090,2103.4,2059.45,2068.8,68533655,2600.84
15-FEB-2005,2098.25,2101.6,2081.2,2089.95,60938189,2274.26
14-FEB-2005,2083.05,2110.15,2083.05,2098.25,86445194,2650.6
11-FEB-2005,2063.35,2084.5,2063.35,2082.05,84987297,2575.21
10-FEB-2005,2070.1,2075.1,2049.85,2063.35,69893469,2115.09
09-FEB-2005,2055.2,2077.7,2055.2,2070,68237793,2317.8
08-FEB-2005,2055,2065,2043.6,2055.15,74190476,2383.24
07-FEB-2005,2097.45,2098,2049.85,2055.1,62127314,2319.96
04-FEB-2005,2079.4,2099.2,2060.8,2077.95,79164167,2632.63
03-FEB-2005,2052.35,2083.75,2052.35,2079.45,78096873,2532.53
02-FEB-2005,2062.15,2074.5,2045.5,2052.25,89992221,2800.78
01-FEB-2005,2057.75,2072.5,2045.25,2059.85,135567534,3744.47
31-JAN-2005,2008.45,2060.4,2006.35,2057.6,137984563,3937.87
28-JAN-2005,1955.25,2014.25,1950.85,2008.3,106730397,3558.74
27-JAN-2005,1931.9,1961.75,1929,1955,135722670,3844.54
25-JAN-2005,1908.85,1934.25,1894.4,1931.85,88566262,2826.51
24-JAN-2005,1925.3,1932.75,1902.9,1909,74819372,2620.68
20-JAN-2005,1928.1,1940.95,1900.05,1925.3,96601275,3420.1
19-JAN-2005,1934.1,1945.65,1922.35,1926.65,94221284,2293.88
18-JAN-2005,1933.05,1956.95,1925.35,1934.05,91873146,3095.09
17-JAN-2005,1931.75,1944.55,1902.45,1932.9,82253062,2700.13
14-JAN-2005,1954.9,1961.4,1922.85,1931.1,86211083,2653.22
13-JAN-2005,1922.5,1963.4,1916.95,1954.55,80904072,2864.68
12-JAN-2005,1953.6,1966.65,1900.85,1913.6,85040272,3348.69
11-JAN-2005,1982.7,1988.9,1947.35,1952.05,70270295,2635.87
10-JAN-2005,2016.75,2025.9,1974.8,1982,75659206,2349.26
07-JAN-2005,1998.25,2021.45,1992.55,2015.5,76285818,2764.03
06-JAN-2005,2031.55,2035.65,1984.25,1998.35,94321939,3233.82
05-JAN-2005,2103.75,2105.1,1990.15,2032.2,109223487,3622.02
04-JAN-2005,2116.95,2120.15,2100.55,2103.75,72718302,2416.13
03-JAN-2005,2080,2118.6,2080,2115,70506865,2375.1
