"Time","Type","Instrument","Product","Qty.","Avg. price","Status",""
"2026-03-20 14:47:59","SELL","BANKNIFTY26APR56000CE","NRML","30/30",791.55,"COMPLETE",""
"2026-03-20 14:47:36","BUY","BANKNIFTY26APR56000CE","NRML","30/30",794.85,"COMPLETE",""
"2026-03-20 14:45:21","SELL","BANKNIFTY26APR52000PE","NRML","30/30",1118.6,"COMPLETE",""
"2026-03-20 14:43:34","BUY","BANKNIFTY26APR52000PE","NRML","30/30",1096.25,"COMPLETE",""
"2026-03-20 09:52:36","SELL","NIFTY26APR23600CE","NRML","65/65",550.15,"COMPLETE",""
"2026-03-20 09:52:27","BUY","NIFTY26APR23400CE","NRML","65/65",663.95,"COMPLETE",""
"2026-03-20 09:46:30","SELL","NIFTY26APR23000CE","NRML","65/65",893.55,"COMPLETE",""
"2026-03-20 09:46:23","BUY","NIFTY26APR23600CE","NRML","65/65",536.95,"COMPLETE",""
"2026-03-20 09:24:28","SELL","BANKNIFTY26APR56000CE","NRML","30/30",966.35,"COMPLETE",""
"2026-03-20 09:23:31","SELL","BANKNIFTY26APR53000PE","NRML","30/30",1086.75,"COMPLETE",""
"2026-03-20 09:23:28","BUY","BANKNIFTY26APR54000PE","NRML","30/30",1416.8,"COMPLETE",""
"2026-03-20 09:23:10","SELL","BANKNIFTY26APR53500CE","NRML","30/30",2399.75,"COMPLETE",""
"2026-03-20 09:23:01","BUY","BANKNIFTY26APR54500CE","NRML","30/30",1772.6,"COMPLETE",""
"2026-03-20 09:20:00","BUY","BANKNIFTY26APR54500CE","NRML","30/30",1769.6,"COMPLETE",""
"2026-03-20 09:15:42","SELL","NIFTY26APR23200PE","NRML","65/65",552.4,"COMPLETE",""
"2026-03-20 09:15:33","SELL","NIFTY26APR23100PE","NRML","65/65",523.7,"COMPLETE",""
"2026-03-20 09:15:28","BUY","NIFTY26APR23000PE","NRML","65/65",498.15,"COMPLETE",""
