date,Close,High,Low,Open,Volume
2016-06-10,11.738751411437988,12.266995001053784,11.630168274340669,12.002873765993172,15853702
2016-06-13,11.530385971069336,11.650708098292116,11.45114928443566,11.621360555375404,1545430
2016-06-14,11.445282936096191,11.542128175220569,11.445282936096191,11.459956151858933,2880747
2016-06-15,11.474628448486328,11.53332242633042,11.44528201931154,11.471694253366657,630248
2016-06-16,11.445282936096191,11.474629367621674,11.445282936096191,11.445282936096191,2059865
2016-06-17,11.459955215454102,11.506910173754896,11.454085705729687,11.468760039787975,191315
2016-06-20,11.680055618286133,11.703533654823715,11.503974822231855,11.521582230140645,484575
2016-06-21,11.592018127441406,11.668319526335514,11.571475400066277,11.650712114010933,168188
2016-06-22,11.612560272216797,11.644842019185202,11.44528314655745,11.644842019185202,505830
2016-06-23,11.77983570098877,11.794508914907649,11.53038770588442,11.53332190087041,746485
2016-06-24,11.28093719482422,11.36897870642781,11.181157785235229,11.327892145248782,2536514
2016-06-27,10.711610794067385,11.280939841473735,10.711610794067385,11.21050795905985,1364114
2016-06-28,10.805521965026855,10.902367213900169,10.711612031298335,10.858346442685985,338070
2016-06-29,11.034424781799316,11.345502066290006,10.922907460514931,10.92584165549843,153375
2016-06-30,11.415936470031738,11.46876094221347,11.034426144387112,11.03736145922754,181991
2016-07-01,11.269200325012209,11.360174920044535,11.263330815736824,11.354305410769156,145186
2016-07-04,11.069643020629885,11.36898131816222,11.069643020629885,11.348437473106117,43583
2016-07-05,10.934645652770996,11.1430093260022,10.934645652770996,11.0109481583189,48840
2016-07-06,10.12173843383789,10.91703853688479,10.089456689814776,10.908233712472882,512695
2016-07-07,10.06010913848877,10.330100990666436,10.06010913848877,10.148150665619337,598808
2016-07-08,10.250863075256348,10.321294945235202,10.065977457446674,10.065977457446674,254003
2016-07-11,10.11586856842041,10.447487462921252,10.095325844672375,10.447487462921252,95162
2016-07-12,10.154020309448242,10.259669259452028,10.09532744344139,10.110000659943102,198175
2016-07-13,10.09532642364502,10.200974243481957,10.09532642364502,10.151085088516837,95268
2016-07-14,10.063043594360352,10.195104754291805,9.977937389127367,10.095325335620752,87527
2016-07-15,10.09532642364502,10.21271326329535,10.03663244407258,10.065978874111526,171836
2016-07-18,10.092391967773438,10.195106720639528,10.083588261911498,10.112934694447729,62816
2016-07-19,10.107067108154297,10.27141007232972,10.0072876512433,10.253801537759006,56131
2016-07-20,10.44748878479004,10.655852482660377,10.297820190046894,10.617701225375017,280726
2016-07-21,10.438685417175291,10.585419821262091,10.35944870462906,10.494444087710198,97681
2016-07-22,10.4973783493042,10.53552960399682,10.44748807478392,10.488574644180728,75168
2016-07-25,10.400531768798828,10.564874666631074,10.400531768798828,10.456291546015798,67533
2016-07-26,10.385859489440918,10.50618163918246,10.37118627498356,10.40640221358012,24457
2016-07-27,10.374119758605955,10.503246723761814,10.356512350262468,10.388794091551432,55521
2016-07-28,10.200973510742188,10.473899544579288,10.159888063841027,10.350643203875808,94895
2016-07-29,10.520854949951172,10.55313669374958,10.271406943409044,10.271406943409044,91486
2016-08-01,10.811389923095703,10.919973058469392,10.517921142468236,10.54726757273316,311397
2016-08-02,10.761500358581545,10.887692032140398,10.594223232142063,10.875954130956384,83002
2016-08-03,10.71747875213623,10.85834361605929,10.714543437755554,10.75856419751032,28820
2016-08-04,10.799652099609377,10.828999652620064,10.691068952206525,10.799652099609377,71584
2016-08-05,10.652915954589844,10.846605294873497,10.588353587491625,10.817258866146531,61086
2016-08-08,10.740957260131836,10.79671704667686,10.670525377488612,10.670525377488612,51267
2016-08-09,10.782044410705566,10.817260353920318,10.685199167496686,10.77030538980243,33139
2016-08-10,10.940516471862791,11.005079965901023,10.74095759892155,10.793782072317445,70099
2016-08-11,10.82899570465088,10.940513006951162,10.784974950931003,10.940513006951162,69570
2016-08-12,10.984537124633787,11.03442628259998,10.828999020980818,10.828999020980818,76913
2016-08-15,10.917037963867188,10.922907473335536,10.796715818502154,10.90236474994354,78033
