Date,Open,High,Low,Close,Volume
2010-01-04,336.9599914550781,343.04998779296875,336.9599914550781,343.0299987792969,90515200
2010-01-05,343.5199890136719,343.5899963378906,340.989990234375,342.0199890136719,106369100
2010-01-06,341.5799865722656,342.7699890136719,339.32000732421875,341.4800109863281,78921400
2010-01-07,340.5599975585937,340.9599914550781,337.94000244140625,340.54998779296875,103411000
2010-01-08,341.9800109863281,343.2900085449219,338.2300109863281,341.94000244140625,127867400
2010-01-11,344.20001220703125,345.5599975585937,340.1000061035156,340.5199890136719,123004900
2010-01-12,340.69000244140625,341.510009765625,334.9700012207031,336.7699890136719,110926400
2010-01-13,335.3599853515625,339.010009765625,335.32000732421875,338.17999267578125,95424000
2010-01-14,341.20001220703125,341.7699890136719,339.07000732421875,340.6099853515625,85885200
2010-01-15,341.4100036621094,343.0799865722656,337.4800109863281,337.989990234375,129802300
2010-01-18,339.17999267578125,339.5899963378906,336.67999267578125,339.0299987792969,56837400
2010-01-19,338.67999267578125,342.2699890136719,335.7200012207031,341.6099853515625,83807600
2010-01-20,340.8900146484375,342.3999938964844,335.07000732421875,336.29998779296875,111977300
2010-01-21,338.8299865722656,339.67999267578125,331.9700012207031,332.1700134277344,106124100
2010-01-22,330.1300048828125,332.7900085449219,326.8999938964844,329.4800109863281,156662600
2010-01-25,327.3699951171875,332.07000732421875,327.3699951171875,328.510009765625,106317800
2010-01-26,326.2799987792969,329.6499938964844,324.9200134277344,329.6499938964844,113794000
2010-01-27,326.67999267578125,328.9800109863281,325.1600036621094,327.260009765625,100255400
2010-01-28,331.57000732421875,331.57000732421875,323.95001220703125,323.95001220703125,124292500
2010-01-29,325.5199890136719,329.8399963378906,324.239990234375,327.8999938964844,111574300
2010-02-01,325.94000244140625,331.739990234375,325.3500061035156,331.3099975585937,95260600
2010-02-02,331.9800109863281,334.3599853515625,329.4200134277344,334.0400085449219,99983600
2010-02-03,335.0400085449219,335.67999267578125,332.3699951171875,333.0299987792969,92634200
2010-02-04,331.7900085449219,333.1400146484375,322.2200012207031,323.2300109863281,172226100
2010-02-05,320.8099975585937,321.5899963378906,313.8399963378906,315.0400085449219,223513800
2010-02-08,317.69000244140625,318.7699890136719,311.5299987792969,316.5,135640500
2010-02-09,316.239990234375,318.6000061035156,314.67999267578125,317.0599975585937,127248000
2010-02-10,317.2900085449219,318.760009765625,314.70001220703125,316.1000061035156,144502700
2010-02-11,317.7300109863281,319.3299865722656,314.0299987792969,316.79998779296875,133594700
2010-02-12,319.3099975585937,320.239990234375,314.010009765625,315.739990234375,106093500
2010-02-15,317.70001220703125,318.8099975585937,315.0400085449219,315.8599853515625,56399400
2010-02-16,318.44000244140625,318.9100036621094,315.1199951171875,318.8399963378906,88971400
2010-02-17,320.9599914550781,324.5599975585937,320.79998779296875,323.1300048828125,129201900
2010-02-18,322.3099975585937,324.5299987792969,321.2799987792969,324.29998779296875,107873800
2010-02-19,321.510009765625,325.7699890136719,321.2900085449219,325.6000061035156,100457500
2010-02-22,327.0,327.1400146484375,324.6099853515625,325.1199951171875,81735000
2010-02-23,327.2900085449219,327.54998779296875,320.2200012207031,320.989990234375,112250100
2010-02-24,321.45001220703125,322.04998779296875,317.8599853515625,320.9200134277344,100426600
2010-02-25,319.45001220703125,321.4100036621094,314.54998779296875,314.8500061035156,123469400
2010-02-26,317.8399963378906,318.0400085449219,313.3500061035156,317.739990234375,127710900
2010-03-01,320.75,324.79998779296875,320.1000061035156,324.3699951171875,165347700
2010-03-02,324.8699951171875,328.3599853515625,324.3399963378906,328.239990234375,103775900
2010-03-03,327.7699890136719,332.5799865722656,326.92999267578125,331.8599853515625,104224000
2010-03-04,330.25,333.67999267578125,329.8599853515625,332.45001220703125,105004600
2010-03-05,334.0899963378906,338.67999267578125,333.8299865722656,338.67999267578125,112566800
2010-03-08,340.2099914550781,340.6600036621094,336.8900146484375,338.1700134277344,88485400
2010-03-09,338.9100036621094,339.4700012207031,336.3099975585937,339.0899963378906,80780600
2010-03-10,338.6600036621094,341.510009765625,337.9800109863281,340.9700012207031,95100400
2010-03-11,339.45001220703125,341.17999267578125,337.7099914550781,339.0199890136719,83670800
2010-03-12,339.67999267578125,342.2900085449219,338.75,339.57000732421875,96038600
2010-03-15,338.8299865722656,339.2300109863281,334.9100036621094,335.1099853515625,74466000
2010-03-16,336.8299865722656,340.1499938964844,336.8299865722656,339.260009765625,88415800
2010-03-17,340.8900146484375,343.760009765625,340.3599853515625,343.0599975585937,102312900
2010-03-18,341.510009765625,343.1099853515625,341.2200012207031,341.95001220703125,81610600
2010-03-19,343.0799865722656,343.29998779296875,338.29998779296875,338.6499938964844,151817300
2010-03-22,337.5799865722656,338.5299987792969,334.0,338.1300048828125,88797400
2010-03-23,338.3299865722656,342.4100036621094,338.3099975585937,341.510009765625,92427200
2010-03-24,342.739990234375,343.3299865722656,338.989990234375,341.739990234375,83862800
2010-03-25,341.489990234375,346.0,341.489990234375,345.6099853515625,108690400
2010-03-26,344.1000061035156,345.3900146484375,343.3299865722656,343.8099975585937,85028600
2010-03-29,344.0299987792969,345.3900146484375,342.510009765625,343.9599914550781,72582200
2010-03-30,345.239990234375,346.0799865722656,343.2699890136719,343.6000061035156,77048000
2010-03-31,343.4200134277344,345.6600036621094,342.1600036621094,344.2200012207031,85742400
2010-04-01,345.8999938964844,351.4599914550781,345.8999938964844,351.44000244140625,103664000
2010-04-06,353.1400146484375,355.6099853515625,352.8699951171875,355.6099853515625,101898300
2010-04-07,355.8399963378906,356.1300048828125,353.489990234375,353.8900146484375,94269400
2010-04-08,352.2699890136719,352.57000732421875,349.510009765625,350.8900146484375,101033400
2010-04-09,353.9100036621094,356.25,353.9100036621094,355.8900146484375,89993600
2010-04-12,358.04998779296875,358.20001220703125,354.3900146484375,355.3399963378906,72827000
2010-04-13,353.6600036621094,355.7099914550781,352.75,354.42999267578125,84824000
2010-04-14,356.3399963378906,357.9200134277344,355.9200134277344,356.6700134277344,95541600
2010-04-15,356.489990234375,356.760009765625,353.17999267578125,355.57000732421875,96165400
2010-04-16,354.1499938964844,356.6000061035156,349.2200012207031,349.75,142228300
2010-04-19,348.8800048828125,350.79998779296875,346.9700012207031,348.57000732421875,142228300
2010-04-20,350.25,354.9800109863281,349.42999267578125,354.8599853515625,117475400
2010-04-21,356.3800048828125,356.4800109863281,352.94000244140625,353.6600036621094,104444200
2010-04-22,353.7699890136719,356.75,349.8800048828125,351.3099975585937,132257200
2010-04-23,352.7200012207031,355.1400146484375,351.0599975585937,353.3800048828125,127389800
2010-04-26,356.92999267578125,358.2300109863281,355.79998779296875,357.42999267578125,103423500
2010-04-27,356.70001220703125,356.8599853515625,349.1199951171875,349.1199951171875,143744200
2010-04-28,346.5799865722656,349.0199890136719,341.95001220703125,344.54998779296875,200962700
2010-04-29,345.4599914550781,349.3699951171875,342.7200012207031,348.4599914550781,142780200
2010-04-30,348.3099975585937,351.32000732421875,344.1300048828125,345.9100036621094,130848300
2010-05-03,345.4100036621094,348.1700134277344,342.45001220703125,346.94000244140625,72889600
2010-05-04,347.8599853515625,348.8599853515625,334.8800048828125,335.8599853515625,170587900
2010-05-05,335.4599914550781,336.760009765625,328.7300109863281,330.7799987792969,168153100
2010-05-06,327.1499938964844,333.45001220703125,325.17999267578125,326.19000244140625,195235800
2010-05-07,316.7799987792969,323.2099914550781,307.7099914550781,312.3500061035156,293486300
2010-05-10,323.9100036621094,335.239990234375,322.3599853515625,335.239990234375,278265300
2010-05-11,331.4599914550781,334.010009765625,327.7900085449219,333.4800109863281,145978500
2010-05-12,332.7799987792969,338.760009765625,330.7900085449219,336.8999938964844,177803500
2010-05-13,340.04998779296875,340.04998779296875,335.5400085449219,337.79998779296875,97972800
2010-05-14,336.260009765625,336.260009765625,326.1000061035156,327.239990234375,153943900
2010-05-17,324.1000061035156,330.2300109863281,323.20001220703125,326.57000732421875,130447400
