Date,Close,High,Low,Open,Volume
2015-06-25,24.462291717529297,24.79937091285782,23.605149000010513,23.711088648039606,25922300
2015-06-26,23.932600021362305,24.9342048464437,23.836291405870963,24.548972221412395,3807900
2015-06-29,23.47032356262207,24.019280345856266,22.555394365942234,23.123613241870256,1871200
2015-06-30,24.173368453979492,24.789740598249068,23.595518650259823,23.932597855507453,840800
2015-07-01,24.028907775878906,24.365985162619765,23.614782029958434,24.086692208329627,780000
2015-07-02,24.07706069946289,24.173369309647533,23.691828095658273,24.10595383359847,450500
2015-07-06,23.85555076599121,24.173367874883333,23.41253192020998,23.41253192020998,131700
2015-07-07,23.682191848754883,24.05779332534046,23.59551430232228,24.05779332534046,519000
2015-07-08,23.518474578857422,23.942231390593196,23.316226299895362,23.836291728425735,658000
2015-07-09,23.431793212890625,23.812211177310644,23.287331229559946,23.643670665980036,538700
2015-07-10,23.5473690032959,23.658123275742327,23.29696732070364,23.5473690032959,774600
2015-07-13,24.32746124267578,24.365983582833977,23.64848823536605,23.65330283903562,377700
2015-07-14,24.125215530395508,24.4526637224663,23.980753524936997,24.39487928766971,302900
2015-07-15,23.83628273010254,24.240777298393734,23.59551219747524,24.019268849240632,196100
2015-07-16,23.86518669128418,24.26968144323592,23.82666250684391,24.07706419490301,446200
2015-07-17,24.000017166137695,24.134848135019094,23.624415560291403,23.87481724316699,542800
2015-07-20,23.807395935058594,23.98075105855312,23.79776489076069,23.932597673997474,125000
2015-07-21,23.951860427856445,24.07706033333888,23.70145877995765,23.788136344112385,187100
2015-07-22,23.971120834350586,24.096322577572845,23.858441469771275,23.980751878977983,616400
2015-07-23,24.317829132080078,24.317829132080078,23.951858650422412,23.951858650422412,320200
2015-07-24,23.932600021362305,24.41414126188495,23.845922451113502,24.067430980889746,175500
2015-07-27,23.489580154418945,24.028907644114863,23.133240679837193,23.605150855620636,389500
2015-07-28,23.691831588745117,23.884447000579367,23.441429900119793,23.605154010492726,310900
2015-07-29,24.25041389465332,24.414137967817982,23.451055616716157,23.451055616716157,815000
2015-07-30,24.182998657226562,24.327460643898384,23.77850399238516,24.019274582482808,277100
2015-07-31,24.173368453979492,24.337092534417835,23.980751240428308,24.115584024687692,221700
2015-08-03,24.337100982666016,24.394885432016792,23.980759564978076,24.096330300614156,313300
2015-08-04,24.78974151611328,24.895681171182343,23.749612565679648,23.88444351799739,409400
2015-08-05,25.666147232055664,26.012857506020865,24.645280337188595,24.75121999577441,1156400
2015-08-06,25.589096069335938,26.00322174661738,25.194232478656815,25.762451174889442,520800
2015-08-07,25.271278381347656,25.54094207650422,25.001614686191093,25.415740353529028,161600
2015-08-10,25.377222061157227,25.64688396234136,25.304990145092088,25.415744402640417,260500
2015-08-11,25.184598922729492,25.5987245586943,25.117183463280988,25.406107385755575,183900
2015-08-12,25.174976348876953,25.25202287658305,24.558604127228183,24.9149454659527,1426800
2015-08-13,25.040143966674805,25.223130148465106,24.471925168168617,24.972728488366275,301100
2015-08-14,25.858768463134766,26.022492580421343,24.57786866445777,25.040147876701884,318000
2015-08-17,25.762460708618164,26.00323136944637,25.39841521962284,26.00323136944637,777600
2015-08-18,24.780109405517578,25.521683285235728,24.693431843631878,25.280912688205202,749900
2015-08-19,25.26165008544922,25.435005205692466,24.712693429301503,24.905310637779294,539000
2015-08-20,24.982364654541016,25.463905983380634,24.93420941949642,25.117195638797103,192900
2015-08-21,24.471923828125,25.049773640023698,24.2407842707523,24.934202942870392,375500
2015-08-24,23.239181518554688,24.048171021270583,22.439823061934717,23.133243685367898,778200
2015-08-25,23.393274307250977,24.31783260578207,22.95025541150429,24.067430940696386,657800
2015-08-26,24.067432403564453,24.26004964593313,23.22955162420929,23.89407725281948,349800
2015-08-27,24.577861785888672,25.213495984063915,24.21188946758548,24.510446315920657,265500
2015-08-28,24.809005737304688,25.040145319824823,24.31783343559911,24.452664399502325,200400
2015-08-31,24.905309677124023,25.10755608498414,24.44302876199533,24.741585607313265,434200
2015-09-01,24.009641647338867,24.93419975876322,23.894070964943985,24.240781175194957,236600
2015-09-02,24.558605194091797,24.73196034819486,24.009648430721573,24.125217308834145,410600
2015-09-03,24.9438419342041,25.020888477874493,24.433409271238194,24.491193719757362,377300
2015-09-04,24.433406829833984,24.982363628250166,24.308205060795792,24.414144736607444,893300
2015-09-08,24.828264236450195,25.3772208951334,24.587493643207818,24.68380041095769,709400
2015-09-09,24.770479202270508,25.377222156071984,24.731956860643237,24.943834331928073,702500
2015-09-10,24.664539337158203,24.703061675586902,24.269675724361672,24.587492823367022,318500
2015-09-11,24.69342613220215,24.780103674039893,24.41413325945099,24.41413325945099,195300
2015-09-14,24.414142608642578,24.799375254924477,24.308202942064746,24.626020104864082,270700
2015-09-15,24.828264236450195,24.857155532001617,24.240783401119963,24.30819887331841,274100
2015-09-16,24.953466415405273,25.14608364236228,24.577864843466518,24.905313027133026,422200
2015-09-17,24.982364654541016,25.367597350225832,24.80900948224925,24.972733607532096,452800
2015-09-18,23.788135528564453,25.107557360913617,23.768873440094016,24.520076521102375,2086900
2015-09-21,24.49118423461914,24.74158586380403,23.971118888558117,23.990380976249366,249200
2015-09-22,24.019271850585938,24.4333975123616,23.826654665642128,24.327457876949143,331100
2015-09-23,24.25041389465332,24.491184482428775,24.00001226293479,24.08668982148866,414100
2015-09-24,24.221515655517578,24.29856215388248,23.36437313159135,23.87480733134222,895700
2015-09-25,24.616384506225586,24.770477536238438,24.07705890118061,24.298567402207354,279900
2015-09-28,23.739980697631836,24.66454075313839,23.6244118387772,24.66454075313839,499400
2015-09-29,23.191022872924805,24.048165575068527,23.075452182881232,23.778503693189855,621300
2015-09-30,24.192630767822266,24.70884225975775,23.21991732051253,23.306594883723665,3047500
2015-10-01,23.634044647216797,24.866789030659103,23.29696541601903,24.202261613375967,850300
2015-10-02,23.749610900878906,23.759241944931336,22.786528538841857,23.34511623534599,452800
2015-10-05,23.711088180541992,24.163736222128716,23.662932961053745,23.85555016513913,225500
2015-10-06,23.62441062927246,24.05779658319002,23.277700396591374,23.566624365869746,347600
2015-10-07,24.086694717407227,24.086694717407227,23.46069142933489,23.69183102014925,263800
2015-10-08,24.028907775878906,24.144476640780347,23.47032003036464,24.009645686084003,299200
2015-10-09,24.07706069946289,24.64527947892493,23.942229747364763,24.04816756532731,279700
2015-10-12,23.932600021362305,24.096324116617367,23.672567310615904,24.028908636853643,211500
2015-10-13,23.89406967163086,24.18299544351256,23.566621565658416,23.778500832425046,321400
2015-10-14,23.441425323486328,23.94608065327548,22.988777265268556,23.836288953128907,513800
2015-10-15,23.441425323486328,23.711089051727008,23.219916816503197,23.51847184056454,728500
2015-10-16,23.499216079711914,23.894079815679724,23.17176783472382,23.354754050907605,253800
2015-10-19,23.210285186767578,23.720717660684784,23.11397658361575,23.441424732171676,202100
2015-10-20,23.634044647216797,23.797766903325453,23.017670618561617,23.15250341320114,727700
2015-10-21,23.191022872924805,23.836288119744744,23.046560888070687,23.662933003146282,208900
2015-10-22,22.333881378173828,23.46068786004635,22.26646590405961,23.229548304397355,525100
2015-10-23,22.834688186645508,23.219922706692746,22.29536243028744,22.478348643616446,561500
2015-10-26,23.219919204711914,23.268072593988258,22.78653135348861,22.79616239873069,285100
2015-10-27,23.374013900756836,23.393275992597466,23.01767254944192,23.22955188582048,485700
2015-10-28,24.337100982666016,24.52008537843257,23.566633697939356,23.95186825876995,734600
2015-10-29,24.577861785888672,24.597123873574898,23.932596543870314,24.125211909931238,184200
2015-10-30,24.760841369628906,24.94382749376248,24.414133042295237,24.414133042295237,447900
2015-11-02,24.953466415405273,25.223130165758285,24.50081832007052,24.741588935299774,308400
2015-11-03,24.991985321044922,25.126816249298532,24.520073398290034,24.98235427803629,429300
2015-11-04,25.001619338989258,25.107558995539986,24.745440526002636,25.030512473575996,227700
2015-11-05,24.770479202270508,25.059405030677762,24.491186255437494,25.049773986037458,126600
2015-11-06,24.91494369506836,25.049774649737092,24.57786447146254,24.857157425695483,201600
2015-11-09,24.703065872192383,24.91494519881295,24.327464283269155,24.866789971429142,85200
2015-11-10,24.71269416809082,24.876418249111346,24.3178305321473,24.69343207928043,150800
2015-11-11,24.64528465270996,24.924577660250062,24.510453672306763,24.79937772658057,107500
2015-11-12,24.809005737304688,24.91494540147671,24.433404145326232,24.433404145326232,208100
2015-11-13,24.751218795776367,24.9823583549023,24.47192401374883,24.69343252829444,340000
2015-11-16,24.96310043334961,25.011253827356533,24.375619474407117,24.63565221068667,197600
2015-11-17,24.905309677124023,25.078664790680563,24.67417013802656,24.895678633378242,185000
2015-11-18,25.059406280517578,25.097928624066153,24.7223270490309,24.93420453088314,273700
2015-11-19,24.69342613220215,25.19422929905724,24.41413325945099,25.001612131210372,289300
2015-11-20,24.799365997314453,24.972721082661348,24.452655826620667,24.818628081671548,231900
2015-11-23,24.683801651000977,25.117189475382954,24.52007756589378,24.703063740292162,153400
2015-11-24,24.751218795776367,24.760848003422762,24.221522365462256,24.240784454622897,158700
2015-11-25,24.683801651000977,24.963096434921347,24.452662090308568,24.751218963520127,151500
2015-11-27,24.414142608642578,24.94383726766342,24.308202942064746,24.6356511506379,74600
2015-11-30,24.62601661682129,25.213497467273914,24.235969421366065,24.491185668953694,516400
2015-12-01,25.415746688842773,25.791350114460347,24.722327947365407,24.760850292313766,353000
