date,Close,High,Low,Open,Volume
2009-09-01,199.9961395263672,206.17012979007325,198.43623059264485,204.43353074623343,22733195
2009-09-02,199.0167999267578,201.71760582717425,197.8910406519457,198.79972502660007,23849191
2009-09-03,194.94281005859372,200.63722355635545,194.1855822515021,199.910284322365,26446530
2009-09-04,200.0264129638672,201.3238073124688,195.36687890056783,195.6697781349228,25361664
2009-09-07,202.2173614501953,202.833256174514,199.55694049082476,200.41514384407145,22578214
2009-09-08,209.5625457763672,211.46068390998013,202.46977499668728,203.44407780529957,52059674
2009-09-09,218.93711853027344,219.54794487302323,208.18940560585364,209.50195097653835,52578339
2009-09-10,216.8168792724609,226.15108613163704,215.31754741748628,221.11797885243828,35669728
2009-09-11,216.1504821777344,219.22486010024213,212.53089643579867,218.5887730779417,31370847
2009-09-14,216.01419067382807,217.99309824857255,213.1871760014611,215.5598485486419,19047648
2009-09-15,220.1941070556641,220.5070889710657,216.2665809904303,216.2665809904303,18872954
2009-09-16,220.5070953369141,224.0105814888753,218.44741843205173,221.7186787089019,19382756
2009-09-17,210.62774658203125,222.12259317126697,209.09812608296207,220.6081237022828,145062738
2009-09-18,212.2835693359375,213.338641745406,209.51207668347448,210.0068036301772,25713816
2009-09-22,211.81912231445312,216.0343973824072,210.82461362529563,214.9237892158955,23011168
2009-09-23,212.1977081298828,214.55018813667243,211.0164132909799,211.72317365194291,24365231
2009-09-24,212.1219940185547,215.05502544781024,207.78556492490088,211.0164272820413,41664465
2009-09-25,215.5598602294922,216.86230952287863,209.5120655846013,210.4510384622301,31204369
2009-09-29,219.1996612548828,220.26484338988695,216.064705491677,216.62000962512883,40254449
2009-09-30,222.2891540527344,223.42500935547588,218.5887850959588,220.5071155006862,36946165
2009-10-01,219.53282165527344,222.11247296221964,217.4781858349595,222.11247296221964,26342402
2009-10-05,215.9738006591797,219.2955421445455,214.1766245863394,218.073862488412,25912186
2009-10-06,215.46897888183597,218.0789186360384,212.22800691201115,218.0789186360384,32106115
2009-10-07,212.1573028564453,217.88200461272527,210.4207041758273,217.02380146289528,27123920
2009-10-08,214.01007080078125,225.70685501506523,212.02612154601803,222.1225983893277,61481645
