round,timestamp,timesteps,source,val_sharpe,val_mdd_pct,val_cagr_pct,val_constraints_met,backtest_sharpe,backtest_mdd_pct,backtest_return_pct,backtest_cagr_pct,backtest_trade_count,backtest_constraints_met,notes
1,2026-07-12 07:11:58,50000,trained,0.099,-17.39,7.41,False,0.923,-11.85,33.35,21.47,131,False,F34-P2.5 50k seed42 rita_ddqn_v2_asrnl_f34p25
